Country,Sex,Age_Group,Year,Ethnic_Group,Value
Malaysia,Male, 55 - 59,1980,Total Ethnic Group,170
Malaysia,Male, 55 - 59,1980,Bumiputera,100
Malaysia,Male, 55 - 59,1980,Chinese,48
Malaysia,Male, 55 - 59,1980,Indians,19
Malaysia,Male, 55 - 59,1980,Others,3
Malaysia,Male, 55 - 59,1981,Total Ethnic Group,174
Malaysia,Male, 55 - 59,1981,Bumiputera,103
Malaysia,Male, 55 - 59,1981,Chinese,50
Malaysia,Male, 55 - 59,1981,Indians,19
Malaysia,Male, 55 - 59,1981,Others,3
Malaysia,Male, 55 - 59,1982,Total Ethnic Group,178
Malaysia,Male, 55 - 59,1982,Bumiputera,106
Malaysia,Male, 55 - 59,1982,Chinese,51
Malaysia,Male, 55 - 59,1982,Indians,19
Malaysia,Male, 55 - 59,1982,Others,3
Malaysia,Male, 55 - 59,1983,Total Ethnic Group,183
Malaysia,Male, 55 - 59,1983,Bumiputera,108
Malaysia,Male, 55 - 59,1983,Chinese,54
Malaysia,Male, 55 - 59,1983,Indians,19
Malaysia,Male, 55 - 59,1983,Others,3
Malaysia,Male, 55 - 59,1984,Total Ethnic Group,189
Malaysia,Male, 55 - 59,1984,Bumiputera,111
Malaysia,Male, 55 - 59,1984,Chinese,57
Malaysia,Male, 55 - 59,1984,Indians,19
Malaysia,Male, 55 - 59,1984,Others,3
Malaysia,Male, 55 - 59,1985,Total Ethnic Group,195
Malaysia,Male, 55 - 59,1985,Bumiputera,113
Malaysia,Male, 55 - 59,1985,Chinese,60
Malaysia,Male, 55 - 59,1985,Indians,19
Malaysia,Male, 55 - 59,1985,Others,3
Malaysia,Male, 55 - 59,1986,Total Ethnic Group,201
Malaysia,Male, 55 - 59,1986,Bumiputera,116
Malaysia,Male, 55 - 59,1986,Chinese,63
Malaysia,Male, 55 - 59,1986,Indians,19
Malaysia,Male, 55 - 59,1986,Others,4
Malaysia,Male, 55 - 59,1987,Total Ethnic Group,208
Malaysia,Male, 55 - 59,1987,Bumiputera,120
Malaysia,Male, 55 - 59,1987,Chinese,66
Malaysia,Male, 55 - 59,1987,Indians,19
Malaysia,Male, 55 - 59,1987,Others,4
Malaysia,Male, 55 - 59,1988,Total Ethnic Group,216
Malaysia,Male, 55 - 59,1988,Bumiputera,123
Malaysia,Male, 55 - 59,1988,Chinese,70
Malaysia,Male, 55 - 59,1988,Indians,19
Malaysia,Male, 55 - 59,1988,Others,4
Malaysia,Male, 55 - 59,1989,Total Ethnic Group,225
Malaysia,Male, 55 - 59,1989,Bumiputera,127
Malaysia,Male, 55 - 59,1989,Chinese,74
Malaysia,Male, 55 - 59,1989,Indians,19
Malaysia,Male, 55 - 59,1989,Others,5
Malaysia,Male, 55 - 59,1990,Total Ethnic Group,234
Malaysia,Male, 55 - 59,1990,Bumiputera,131
Malaysia,Male, 55 - 59,1990,Chinese,78
Malaysia,Male, 55 - 59,1990,Indians,19
Malaysia,Male, 55 - 59,1990,Others,5
Malaysia,Male, 60 - 64,1980,Total Ethnic Group,133
Malaysia,Male, 60 - 64,1980,Bumiputera,75
Malaysia,Male, 60 - 64,1980,Chinese,42
Malaysia,Male, 60 - 64,1980,Indians,15
Malaysia,Male, 60 - 64,1980,Others,2
Malaysia,Male, 60 - 64,1981,Total Ethnic Group,136
Malaysia,Male, 60 - 64,1981,Bumiputera,78
Malaysia,Male, 60 - 64,1981,Chinese,41
Malaysia,Male, 60 - 64,1981,Indians,15
Malaysia,Male, 60 - 64,1981,Others,2
Malaysia,Male, 60 - 64,1982,Total Ethnic Group,139
Malaysia,Male, 60 - 64,1982,Bumiputera,81
Malaysia,Male, 60 - 64,1982,Chinese,41
Malaysia,Male, 60 - 64,1982,Indians,15
Malaysia,Male, 60 - 64,1982,Others,2
Malaysia,Male, 60 - 64,1983,Total Ethnic Group,142
Malaysia,Male, 60 - 64,1983,Bumiputera,83
Malaysia,Male, 60 - 64,1983,Chinese,41
Malaysia,Male, 60 - 64,1983,Indians,15
Malaysia,Male, 60 - 64,1983,Others,2
Malaysia,Male, 60 - 64,1984,Total Ethnic Group,146
Malaysia,Male, 60 - 64,1984,Bumiputera,86
Malaysia,Male, 60 - 64,1984,Chinese,42
Malaysia,Male, 60 - 64,1984,Indians,15
Malaysia,Male, 60 - 64,1984,Others,2
Malaysia,Male, 60 - 64,1985,Total Ethnic Group,149
Malaysia,Male, 60 - 64,1985,Bumiputera,88
Malaysia,Male, 60 - 64,1985,Chinese,43
Malaysia,Male, 60 - 64,1985,Indians,15
Malaysia,Male, 60 - 64,1985,Others,3
Malaysia,Male, 60 - 64,1986,Total Ethnic Group,153
Malaysia,Male, 60 - 64,1986,Bumiputera,91
Malaysia,Male, 60 - 64,1986,Chinese,45
Malaysia,Male, 60 - 64,1986,Indians,15
Malaysia,Male, 60 - 64,1986,Others,2
Malaysia,Male, 60 - 64,1987,Total Ethnic Group,158
Malaysia,Male, 60 - 64,1987,Bumiputera,93
Malaysia,Male, 60 - 64,1987,Chinese,46
Malaysia,Male, 60 - 64,1987,Indians,15
Malaysia,Male, 60 - 64,1987,Others,3
Malaysia,Male, 60 - 64,1988,Total Ethnic Group,162
Malaysia,Male, 60 - 64,1988,Bumiputera,96
Malaysia,Male, 60 - 64,1988,Chinese,49
Malaysia,Male, 60 - 64,1988,Indians,15
Malaysia,Male, 60 - 64,1988,Others,3
Malaysia,Male, 60 - 64,1989,Total Ethnic Group,168
Malaysia,Male, 60 - 64,1989,Bumiputera,98
Malaysia,Male, 60 - 64,1989,Chinese,51
Malaysia,Male, 60 - 64,1989,Indians,15
Malaysia,Male, 60 - 64,1989,Others,3
Malaysia,Male, 60 - 64,1990,Total Ethnic Group,174
Malaysia,Male, 60 - 64,1990,Bumiputera,102
Malaysia,Male, 60 - 64,1990,Chinese,54
Malaysia,Male, 60 - 64,1990,Indians,16
Malaysia,Male, 60 - 64,1990,Others,3
Malaysia,Male, 65 - 69,1980,Total Ethnic Group,100
Malaysia,Male, 65 - 69,1980,Bumiputera,51
Malaysia,Male, 65 - 69,1980,Chinese,37
Malaysia,Male, 65 - 69,1980,Indians,11
Malaysia,Male, 65 - 69,1980,Others,1
Malaysia,Male, 65 - 69,1981,Total Ethnic Group,102
Malaysia,Male, 65 - 69,1981,Bumiputera,53
Malaysia,Male, 65 - 69,1981,Chinese,37
Malaysia,Male, 65 - 69,1981,Indians,11
Malaysia,Male, 65 - 69,1981,Others,1
Malaysia,Male, 65 - 69,1982,Total Ethnic Group,105
Malaysia,Male, 65 - 69,1982,Bumiputera,55
Malaysia,Male, 65 - 69,1982,Chinese,37
Malaysia,Male, 65 - 69,1982,Indians,11
Malaysia,Male, 65 - 69,1982,Others,1
Malaysia,Male, 65 - 69,1983,Total Ethnic Group,106
Malaysia,Male, 65 - 69,1983,Bumiputera,58
Malaysia,Male, 65 - 69,1983,Chinese,36
Malaysia,Male, 65 - 69,1983,Indians,11
Malaysia,Male, 65 - 69,1983,Others,2
Malaysia,Male, 65 - 69,1984,Total Ethnic Group,108
Malaysia,Male, 65 - 69,1984,Bumiputera,60
Malaysia,Male, 65 - 69,1984,Chinese,36
Malaysia,Male, 65 - 69,1984,Indians,11
Malaysia,Male, 65 - 69,1984,Others,2
Malaysia,Male, 65 - 69,1985,Total Ethnic Group,111
Malaysia,Male, 65 - 69,1985,Bumiputera,63
Malaysia,Male, 65 - 69,1985,Chinese,35
Malaysia,Male, 65 - 69,1985,Indians,11
Malaysia,Male, 65 - 69,1985,Others,2
Malaysia,Male, 65 - 69,1986,Total Ethnic Group,113
Malaysia,Male, 65 - 69,1986,Bumiputera,65
Malaysia,Male, 65 - 69,1986,Chinese,35
Malaysia,Male, 65 - 69,1986,Indians,11
Malaysia,Male, 65 - 69,1986,Others,2
Malaysia,Male, 65 - 69,1987,Total Ethnic Group,115
Malaysia,Male, 65 - 69,1987,Bumiputera,67
Malaysia,Male, 65 - 69,1987,Chinese,35
Malaysia,Male, 65 - 69,1987,Indians,11
Malaysia,Male, 65 - 69,1987,Others,2
Malaysia,Male, 65 - 69,1988,Total Ethnic Group,118
Malaysia,Male, 65 - 69,1988,Bumiputera,69
Malaysia,Male, 65 - 69,1988,Chinese,35
Malaysia,Male, 65 - 69,1988,Indians,11
Malaysia,Male, 65 - 69,1988,Others,2
Malaysia,Male, 65 - 69,1989,Total Ethnic Group,120
Malaysia,Male, 65 - 69,1989,Bumiputera,71
Malaysia,Male, 65 - 69,1989,Chinese,36
Malaysia,Male, 65 - 69,1989,Indians,11
Malaysia,Male, 65 - 69,1989,Others,2
Malaysia,Male, 65 - 69,1990,Total Ethnic Group,124
Malaysia,Male, 65 - 69,1990,Bumiputera,73
Malaysia,Male, 65 - 69,1990,Chinese,37
Malaysia,Male, 65 - 69,1990,Indians,11
Malaysia,Male, 65 - 69,1990,Others,2
Malaysia,Male, 70 - 74,1980,Total Ethnic Group,70
Malaysia,Male, 70 - 74,1980,Bumiputera,31
Malaysia,Male, 70 - 74,1980,Chinese,31
Malaysia,Male, 70 - 74,1980,Indians,7
Malaysia,Male, 70 - 74,1980,Others,1
Malaysia,Male, 70 - 74,1981,Total Ethnic Group,71
Malaysia,Male, 70 - 74,1981,Bumiputera,33
Malaysia,Male, 70 - 74,1981,Chinese,30
Malaysia,Male, 70 - 74,1981,Indians,7
Malaysia,Male, 70 - 74,1981,Others,1
Malaysia,Male, 70 - 74,1982,Total Ethnic Group,72
Malaysia,Male, 70 - 74,1982,Bumiputera,35
Malaysia,Male, 70 - 74,1982,Chinese,29
Malaysia,Male, 70 - 74,1982,Indians,7
Malaysia,Male, 70 - 74,1982,Others,1
Malaysia,Male, 70 - 74,1983,Total Ethnic Group,74
Malaysia,Male, 70 - 74,1983,Bumiputera,36
Malaysia,Male, 70 - 74,1983,Chinese,29
Malaysia,Male, 70 - 74,1983,Indians,8
Malaysia,Male, 70 - 74,1983,Others,1
Malaysia,Male, 70 - 74,1984,Total Ethnic Group,76
Malaysia,Male, 70 - 74,1984,Bumiputera,38
Malaysia,Male, 70 - 74,1984,Chinese,29
Malaysia,Male, 70 - 74,1984,Indians,8
Malaysia,Male, 70 - 74,1984,Others,1
Malaysia,Male, 70 - 74,1985,Total Ethnic Group,76
Malaysia,Male, 70 - 74,1985,Bumiputera,39
Malaysia,Male, 70 - 74,1985,Chinese,29
Malaysia,Male, 70 - 74,1985,Indians,8
Malaysia,Male, 70 - 74,1985,Others,1
Malaysia,Male, 70 - 74,1986,Total Ethnic Group,78
Malaysia,Male, 70 - 74,1986,Bumiputera,40
Malaysia,Male, 70 - 74,1986,Chinese,29
Malaysia,Male, 70 - 74,1986,Indians,8
Malaysia,Male, 70 - 74,1986,Others,1
Malaysia,Male, 70 - 74,1987,Total Ethnic Group,80
Malaysia,Male, 70 - 74,1987,Bumiputera,42
Malaysia,Male, 70 - 74,1987,Chinese,29
Malaysia,Male, 70 - 74,1987,Indians,8
Malaysia,Male, 70 - 74,1987,Others,1
Malaysia,Male, 70 - 74,1988,Total Ethnic Group,81
Malaysia,Male, 70 - 74,1988,Bumiputera,44
Malaysia,Male, 70 - 74,1988,Chinese,28
Malaysia,Male, 70 - 74,1988,Indians,8
Malaysia,Male, 70 - 74,1988,Others,2
Malaysia,Male, 70 - 74,1989,Total Ethnic Group,82
Malaysia,Male, 70 - 74,1989,Bumiputera,45
Malaysia,Male, 70 - 74,1989,Chinese,28
Malaysia,Male, 70 - 74,1989,Indians,8
Malaysia,Male, 70 - 74,1989,Others,2
Malaysia,Male, 70 - 74,1990,Total Ethnic Group,85
Malaysia,Male, 70 - 74,1990,Bumiputera,48
Malaysia,Male, 70 - 74,1990,Chinese,27
Malaysia,Male, 70 - 74,1990,Indians,8
Malaysia,Male, 70 - 74,1990,Others,2
Malaysia,Male, 75 - 79,1980,Total Ethnic Group,43
Malaysia,Male, 75 - 79,1980,Bumiputera,15
Malaysia,Male, 75 - 79,1980,Chinese,24
Malaysia,Male, 75 - 79,1980,Indians,3
Malaysia,Male, 75 - 79,1980,Others,0
Malaysia,Male, 75 - 79,1981,Total Ethnic Group,44
Malaysia,Male, 75 - 79,1981,Bumiputera,17
Malaysia,Male, 75 - 79,1981,Chinese,24
Malaysia,Male, 75 - 79,1981,Indians,3
Malaysia,Male, 75 - 79,1981,Others,0
Malaysia,Male, 75 - 79,1982,Total Ethnic Group,46
Malaysia,Male, 75 - 79,1982,Bumiputera,19
Malaysia,Male, 75 - 79,1982,Chinese,23
Malaysia,Male, 75 - 79,1982,Indians,4
Malaysia,Male, 75 - 79,1982,Others,0
Malaysia,Male, 75 - 79,1983,Total Ethnic Group,47
Malaysia,Male, 75 - 79,1983,Bumiputera,20
Malaysia,Male, 75 - 79,1983,Chinese,22
Malaysia,Male, 75 - 79,1983,Indians,4
Malaysia,Male, 75 - 79,1983,Others,0
Malaysia,Male, 75 - 79,1984,Total Ethnic Group,47
Malaysia,Male, 75 - 79,1984,Bumiputera,21
Malaysia,Male, 75 - 79,1984,Chinese,21
Malaysia,Male, 75 - 79,1984,Indians,4
Malaysia,Male, 75 - 79,1984,Others,1
Malaysia,Male, 75 - 79,1985,Total Ethnic Group,48
Malaysia,Male, 75 - 79,1985,Bumiputera,22
Malaysia,Male, 75 - 79,1985,Chinese,20
Malaysia,Male, 75 - 79,1985,Indians,5
Malaysia,Male, 75 - 79,1985,Others,1
Malaysia,Male, 75 - 79,1986,Total Ethnic Group,49
Malaysia,Male, 75 - 79,1986,Bumiputera,24
Malaysia,Male, 75 - 79,1986,Chinese,20
Malaysia,Male, 75 - 79,1986,Indians,5
Malaysia,Male, 75 - 79,1986,Others,1
Malaysia,Male, 75 - 79,1987,Total Ethnic Group,49
Malaysia,Male, 75 - 79,1987,Bumiputera,24
Malaysia,Male, 75 - 79,1987,Chinese,19
Malaysia,Male, 75 - 79,1987,Indians,5
Malaysia,Male, 75 - 79,1987,Others,1
Malaysia,Male, 75 - 79,1988,Total Ethnic Group,51
Malaysia,Male, 75 - 79,1988,Bumiputera,25
Malaysia,Male, 75 - 79,1988,Chinese,20
Malaysia,Male, 75 - 79,1988,Indians,5
Malaysia,Male, 75 - 79,1988,Others,1
Malaysia,Male, 75 - 79,1989,Total Ethnic Group,53
Malaysia,Male, 75 - 79,1989,Bumiputera,27
Malaysia,Male, 75 - 79,1989,Chinese,20
Malaysia,Male, 75 - 79,1989,Indians,5
Malaysia,Male, 75 - 79,1989,Others,1
Malaysia,Male, 75 - 79,1990,Total Ethnic Group,51
Malaysia,Male, 75 - 79,1990,Bumiputera,26
Malaysia,Male, 75 - 79,1990,Chinese,20
Malaysia,Male, 75 - 79,1990,Indians,5
Malaysia,Male, 75 - 79,1990,Others,1
Malaysia,Male, 80+,1980,Total Ethnic Group,31
Malaysia,Male, 80+,1980,Bumiputera,17
Malaysia,Male, 80+,1980,Chinese,12
Malaysia,Male, 80+,1980,Indians,2
Malaysia,Male, 80+,1980,Others,0
Malaysia,Male, 80+,1981,Total Ethnic Group,33
Malaysia,Male, 80+,1981,Bumiputera,17
Malaysia,Male, 80+,1981,Chinese,14
Malaysia,Male, 80+,1981,Indians,2
Malaysia,Male, 80+,1981,Others,0
Malaysia,Male, 80+,1982,Total Ethnic Group,35
Malaysia,Male, 80+,1982,Bumiputera,17
Malaysia,Male, 80+,1982,Chinese,16
Malaysia,Male, 80+,1982,Indians,2
Malaysia,Male, 80+,1982,Others,0
Malaysia,Male, 80+,1983,Total Ethnic Group,37
Malaysia,Male, 80+,1983,Bumiputera,18
Malaysia,Male, 80+,1983,Chinese,17
Malaysia,Male, 80+,1983,Indians,2
Malaysia,Male, 80+,1983,Others,0
Malaysia,Male, 80+,1984,Total Ethnic Group,39
Malaysia,Male, 80+,1984,Bumiputera,18
Malaysia,Male, 80+,1984,Chinese,19
Malaysia,Male, 80+,1984,Indians,2
Malaysia,Male, 80+,1984,Others,0
Malaysia,Male, 80+,1985,Total Ethnic Group,40
Malaysia,Male, 80+,1985,Bumiputera,19
Malaysia,Male, 80+,1985,Chinese,20
Malaysia,Male, 80+,1985,Indians,2
Malaysia,Male, 80+,1985,Others,0
Malaysia,Male, 80+,1986,Total Ethnic Group,42
Malaysia,Male, 80+,1986,Bumiputera,20
Malaysia,Male, 80+,1986,Chinese,21
Malaysia,Male, 80+,1986,Indians,2
Malaysia,Male, 80+,1986,Others,0
Malaysia,Male, 80+,1987,Total Ethnic Group,44
Malaysia,Male, 80+,1987,Bumiputera,21
Malaysia,Male, 80+,1987,Chinese,21
Malaysia,Male, 80+,1987,Indians,2
Malaysia,Male, 80+,1987,Others,0
Malaysia,Male, 80+,1988,Total Ethnic Group,46
Malaysia,Male, 80+,1988,Bumiputera,22
Malaysia,Male, 80+,1988,Chinese,21
Malaysia,Male, 80+,1988,Indians,2
Malaysia,Male, 80+,1988,Others,0
Malaysia,Male, 80+,1989,Total Ethnic Group,47
Malaysia,Male, 80+,1989,Bumiputera,23
Malaysia,Male, 80+,1989,Chinese,21
Malaysia,Male, 80+,1989,Indians,3
Malaysia,Male, 80+,1989,Others,0
Malaysia,Male, 80+,1990,Total Ethnic Group,48
Malaysia,Male, 80+,1990,Bumiputera,24
Malaysia,Male, 80+,1990,Chinese,21
Malaysia,Male, 80+,1990,Indians,3
Malaysia,Male, 80+,1990,Others,0
Malaysia,Female,Total Age Group,1980,Total Ethnic Group,6887
Malaysia,Female,Total Age Group,1980,Bumiputera,3971
Malaysia,Female,Total Age Group,1980,Chinese,2211
Malaysia,Female,Total Age Group,1980,Indians,575
Malaysia,Female,Total Age Group,1980,Others,131
Malaysia,Female,Total Age Group,1981,Total Ethnic Group,7068
Malaysia,Female,Total Age Group,1981,Bumiputera,4101
Malaysia,Female,Total Age Group,1981,Chinese,2240
Malaysia,Female,Total Age Group,1981,Indians,588
Malaysia,Female,Total Age Group,1981,Others,140
Malaysia,Female,Total Age Group,1982,Total Ethnic Group,7257
Malaysia,Female,Total Age Group,1982,Bumiputera,4238
Malaysia,Female,Total Age Group,1982,Chinese,2269
Malaysia,Female,Total Age Group,1982,Indians,600
Malaysia,Female,Total Age Group,1982,Others,149
Malaysia,Female,Total Age Group,1983,Total Ethnic Group,7448
Malaysia,Female,Total Age Group,1983,Bumiputera,4380
Malaysia,Female,Total Age Group,1983,Chinese,2296
Malaysia,Female,Total Age Group,1983,Indians,612
Malaysia,Female,Total Age Group,1983,Others,159
Malaysia,Female,Total Age Group,1984,Total Ethnic Group,7640
Malaysia,Female,Total Age Group,1984,Bumiputera,4526
Malaysia,Female,Total Age Group,1984,Chinese,2321
Malaysia,Female,Total Age Group,1984,Indians,624
Malaysia,Female,Total Age Group,1984,Others,169
Malaysia,Female,Total Age Group,1985,Total Ethnic Group,7850
Malaysia,Female,Total Age Group,1985,Bumiputera,4686
Malaysia,Female,Total Age Group,1985,Chinese,2349
Malaysia,Female,Total Age Group,1985,Indians,635
Malaysia,Female,Total Age Group,1985,Others,179
Malaysia,Female,Total Age Group,1986,Total Ethnic Group,8065
Malaysia,Female,Total Age Group,1986,Bumiputera,4854
Malaysia,Female,Total Age Group,1986,Chinese,2374
Malaysia,Female,Total Age Group,1986,Indians,648
Malaysia,Female,Total Age Group,1986,Others,189
Malaysia,Female,Total Age Group,1987,Total Ethnic Group,8279
Malaysia,Female,Total Age Group,1987,Bumiputera,5024
Malaysia,Female,Total Age Group,1987,Chinese,2395
Malaysia,Female,Total Age Group,1987,Indians,660
Malaysia,Female,Total Age Group,1987,Others,200
Malaysia,Female,Total Age Group,1988,Total Ethnic Group,8493
Malaysia,Female,Total Age Group,1988,Bumiputera,5194
Malaysia,Female,Total Age Group,1988,Chinese,2418
Malaysia,Female,Total Age Group,1988,Indians,672
Malaysia,Female,Total Age Group,1988,Others,210
Malaysia,Female,Total Age Group,1989,Total Ethnic Group,8706
Malaysia,Female,Total Age Group,1989,Bumiputera,5359
Malaysia,Female,Total Age Group,1989,Chinese,2443
Malaysia,Female,Total Age Group,1989,Indians,682
Malaysia,Female,Total Age Group,1989,Others,221
Malaysia,Female,Total Age Group,1990,Total Ethnic Group,8917
Malaysia,Female,Total Age Group,1990,Bumiputera,5529
Malaysia,Female,Total Age Group,1990,Chinese,2463
Malaysia,Female,Total Age Group,1990,Indians,694
Malaysia,Female,Total Age Group,1990,Others,232
Malaysia,Female, 0 - 4,1980,Total Ethnic Group,964
Malaysia,Female, 0 - 4,1980,Bumiputera,590
Malaysia,Female, 0 - 4,1980,Chinese,275
Malaysia,Female, 0 - 4,1980,Indians,79
Malaysia,Female, 0 - 4,1980,Others,20
Malaysia,Female, 0 - 4,1981,Total Ethnic Group,990
Malaysia,Female, 0 - 4,1981,Bumiputera,614
Malaysia,Female, 0 - 4,1981,Chinese,274
Malaysia,Female, 0 - 4,1981,Indians,81
Malaysia,Female, 0 - 4,1981,Others,21
Malaysia,Female, 0 - 4,1982,Total Ethnic Group,1011
Malaysia,Female, 0 - 4,1982,Bumiputera,636
Malaysia,Female, 0 - 4,1982,Chinese,270
Malaysia,Female, 0 - 4,1982,Indians,82
Malaysia,Female, 0 - 4,1982,Others,23
Malaysia,Female, 0 - 4,1983,Total Ethnic Group,1044
Malaysia,Female, 0 - 4,1983,Bumiputera,666
Malaysia,Female, 0 - 4,1983,Chinese,269
Malaysia,Female, 0 - 4,1983,Indians,83
Malaysia,Female, 0 - 4,1983,Others,26
Malaysia,Female, 0 - 4,1984,Total Ethnic Group,1069
Malaysia,Female, 0 - 4,1984,Bumiputera,693
Malaysia,Female, 0 - 4,1984,Chinese,266
Malaysia,Female, 0 - 4,1984,Indians,83
Malaysia,Female, 0 - 4,1984,Others,28
Malaysia,Female, 0 - 4,1985,Total Ethnic Group,1107
Malaysia,Female, 0 - 4,1985,Bumiputera,728
Malaysia,Female, 0 - 4,1985,Chinese,266
Malaysia,Female, 0 - 4,1985,Indians,83
Malaysia,Female, 0 - 4,1985,Others,30
Malaysia,Female, 0 - 4,1986,Total Ethnic Group,1143
Malaysia,Female, 0 - 4,1986,Bumiputera,765
Malaysia,Female, 0 - 4,1986,Chinese,264
Malaysia,Female, 0 - 4,1986,Indians,83
Malaysia,Female, 0 - 4,1986,Others,31
Malaysia,Female, 0 - 4,1987,Total Ethnic Group,1168
Malaysia,Female, 0 - 4,1987,Bumiputera,795
Malaysia,Female, 0 - 4,1987,Chinese,256
Malaysia,Female, 0 - 4,1987,Indians,84
Malaysia,Female, 0 - 4,1987,Others,32
Malaysia,Female, 0 - 4,1988,Total Ethnic Group,1191
Malaysia,Female, 0 - 4,1988,Bumiputera,821
Malaysia,Female, 0 - 4,1988,Chinese,253
Malaysia,Female, 0 - 4,1988,Indians,84
Malaysia,Female, 0 - 4,1988,Others,33
Malaysia,Female, 0 - 4,1989,Total Ethnic Group,1212
Malaysia,Female, 0 - 4,1989,Bumiputera,839
Malaysia,Female, 0 - 4,1989,Chinese,255
Malaysia,Female, 0 - 4,1989,Indians,84
Malaysia,Female, 0 - 4,1989,Others,35
Malaysia,Female, 0 - 4,1990,Total Ethnic Group,1213
Malaysia,Female, 0 - 4,1990,Bumiputera,846
Malaysia,Female, 0 - 4,1990,Chinese,248
Malaysia,Female, 0 - 4,1990,Indians,83
Malaysia,Female, 0 - 4,1990,Others,35
Malaysia,Female, 5 - 9,1980,Total Ethnic Group,902
Malaysia,Female, 5 - 9,1980,Bumiputera,542
Malaysia,Female, 5 - 9,1980,Chinese,272
Malaysia,Female, 5 - 9,1980,Indians,70
Malaysia,Female, 5 - 9,1980,Others,18
Malaysia,Female, 5 - 9,1981,Total Ethnic Group,908
Malaysia,Female, 5 - 9,1981,Bumiputera,549
Malaysia,Female, 5 - 9,1981,Chinese,268
Malaysia,Female, 5 - 9,1981,Indians,71
Malaysia,Female, 5 - 9,1981,Others,19
Malaysia,Female, 5 - 9,1982,Total Ethnic Group,924
Malaysia,Female, 5 - 9,1982,Bumiputera,563
Malaysia,Female, 5 - 9,1982,Chinese,269
Malaysia,Female, 5 - 9,1982,Indians,73
Malaysia,Female, 5 - 9,1982,Others,19
Malaysia,Female, 5 - 9,1983,Total Ethnic Group,934
Malaysia,Female, 5 - 9,1983,Bumiputera,573
Malaysia,Female, 5 - 9,1983,Chinese,268
Malaysia,Female, 5 - 9,1983,Indians,74
Malaysia,Female, 5 - 9,1983,Others,19
Malaysia,Female, 5 - 9,1984,Total Ethnic Group,951
Malaysia,Female, 5 - 9,1984,Bumiputera,587
Malaysia,Female, 5 - 9,1984,Chinese,269
Malaysia,Female, 5 - 9,1984,Indians,76
Malaysia,Female, 5 - 9,1984,Others,19
Malaysia,Female, 5 - 9,1985,Total Ethnic Group,965
Malaysia,Female, 5 - 9,1985,Bumiputera,599
Malaysia,Female, 5 - 9,1985,Chinese,269
Malaysia,Female, 5 - 9,1985,Indians,77
Malaysia,Female, 5 - 9,1985,Others,20
Malaysia,Female, 5 - 9,1986,Total Ethnic Group,989
Malaysia,Female, 5 - 9,1986,Bumiputera,623
Malaysia,Female, 5 - 9,1986,Chinese,267
Malaysia,Female, 5 - 9,1986,Indians,79
Malaysia,Female, 5 - 9,1986,Others,21
Malaysia,Female, 5 - 9,1987,Total Ethnic Group,1015
Malaysia,Female, 5 - 9,1987,Bumiputera,647
Malaysia,Female, 5 - 9,1987,Chinese,265
Malaysia,Female, 5 - 9,1987,Indians,80
Malaysia,Female, 5 - 9,1987,Others,23
Malaysia,Female, 5 - 9,1988,Total Ethnic Group,1048
Malaysia,Female, 5 - 9,1988,Bumiputera,677
Malaysia,Female, 5 - 9,1988,Chinese,265
Malaysia,Female, 5 - 9,1988,Indians,81
Malaysia,Female, 5 - 9,1988,Others,25
Malaysia,Female, 5 - 9,1989,Total Ethnic Group,1074
Malaysia,Female, 5 - 9,1989,Bumiputera,704
Malaysia,Female, 5 - 9,1989,Chinese,263
Malaysia,Female, 5 - 9,1989,Indians,81
Malaysia,Female, 5 - 9,1989,Others,27
Malaysia,Female, 5 - 9,1990,Total Ethnic Group,1115
Malaysia,Female, 5 - 9,1990,Bumiputera,742
Malaysia,Female, 5 - 9,1990,Chinese,264
Malaysia,Female, 5 - 9,1990,Indians,81
Malaysia,Female, 5 - 9,1990,Others,28
Malaysia,Female, 10 - 14,1980,Total Ethnic Group,843
Malaysia,Female, 10 - 14,1980,Bumiputera,487
Malaysia,Female, 10 - 14,1980,Chinese,264
Malaysia,Female, 10 - 14,1980,Indians,71
